"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"206","Vacant","SCS2","Head of Risk","Leading delivery of statutory objectives","Department for Work and Pensions","The Pensions Regulator","Risk","N/A","customersupport@thepensionsregulator.gov.uk","300","435110","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/206","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person73"
"207","N/D","SCS1","Head of Corporate Secretariat","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","300","226798","0.9","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/207","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person74"
"226","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/226","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person93"
"239","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/239","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person106"
"214","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.8","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/214","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person81"
"233","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/233","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person100"
"209","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Corporate and International Affairs","0845 600 0707","customersupport@thepensionsregulator.gov.uk","205","N/D","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/209","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person76"
"249","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","0","0.8","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/249","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person116"
"286","Vacant","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","N/A","customersupport@thepensionsregulator.gov.uk","244","0","0.2","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/286","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person153"
"261","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","255","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/261","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person128"
"276","Vacant","SCS1","Head of Legal Services","Leading delivery of specialist services","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","N/A","customersupport@thepensionsregulator.gov.uk","300","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/276","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person143"
"280","Vacant","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/280","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person147"
"257","N/D","SCS1","Design and Delivery Lead","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","203","1665991","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/257","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person124"
"283","Vacant","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","customersupport@thepensionsregulator.gov.uk","201","0","0.3","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/283","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person150"
"279","Vacant","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/279","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person146"
"212","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/212","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person79"
"219","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.8","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/219","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person86"
"232","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/232","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person99"
"300","Bill Galvin","SCS3","Chief Executive","Executive responsibility for securing that the legislative objectives and functions of the regulator are exercised efficiently and effectively","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","XX","1395999","1","135000","139999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/300","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person66"
"224","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/224","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person91"
"271","N/D","SCS1","Head of HR","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","323350","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/271","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person138"
"272","N/D","SCS1","Head of Practice Management Group","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","649996","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/272","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person139"
"208","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Corporate and International Affairs","0845 600 0707","customersupport@thepensionsregulator.gov.uk","205","N/D","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/208","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person75"
"229","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/229","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person96"
"235","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/235","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person102"
"254","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","N/D","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/the-pensions-regulator/post/254","/data/thepensionsregulator/2011-09-30/300911-The-Pensions-Regulator.xls.xls","person121"
