"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"DWP85","N/D","SCS1","Head of Delivery, Shared Services","Accountable for the successful day to day delivery of Financial Services and Employee Services for four Government Departments. Responsible for monitoring and accounting for the Departmental Expenditure Limit expenditure for clients totalling in excess of 10 billion and Annually Managed Expenditure 150bn. Responsible for management of staff to accurately pay 4 billion to government suppliers. Also responsible for the successful management of payroll and first line HR advice for over 100,000 government employees.","Department for Work and Pensions","Department for Work and Pensions","Finance and Commercial","020 7449 5782","finance@dwp.gsi.gov.uk","DWP113","29999224","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/DWP85","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person405"
"DWP180","N/D","SCS1","Head of Decision Making & Appeals","The team provides policy advice on decision making, appeals, claims and payments and is responsible for developing, reviewing and maintaining the DWP Decision Making and Appeals strategy.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 5517","wwg@dwp.gsi.gov.uk","DWP169","N/D","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/DWP180","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person513"
"DWP50","N/D","SCS1","Personal Independence Payment Programme Manager","To programme manage the Personal Independence Payment Implementation programme","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 712 8796","cit-sharedservices@dwp.gsi.gov.uk","DWP58","455751","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/DWP50","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person372"
"DWP79","Michael Truran","SCS2","Corporate IT Service Delivery Director","The Service Delivery Director takes overall leadership and accountability for the success of DWP IT services by defining, maintaining and improving those services, managing the overall performance and supporting and assuring delivery of new services. Manages stakeholder requirements via best value from the Departments suppliers and delivery of a modern IT operations capability and industry standard best practice.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 712 8796","cit-sharedservices@dwp.gsi.gov.uk","DWP59","527577","1","130000","134999","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/DWP79","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person393"
"DWP55","N/D","SCS1","Head of Service Design and Head of First Line Service Managers (FLSM) Management","Customer Services Delivery is responsible for ensuring that DWPs huge and highly complex computer systems are available for regular and continuous operation. In addition to over 6000mid-range and large mainframe computers running more than 200 different systems, DWP has over 120,000 Personal Computers used by staff in more than 900 locations across the UK. Alongside this DWP has the largest advanced telephony network in the world handling over 2 million telephone calls per day. Service Design ensures that computer system designs are operationally sound, that systems have the required capacity and that all necessary Personal Computer services are provided.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 712 8796","cit-sharedservices@dwp.gsi.gov.uk","DWP79","19124600","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/DWP55","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person394"
"DWP185","Richard Heaton","SCS3","Director General, Pensions and Transformation","Responsible for the policy teams for all pensions and ageing society issues and for the departments transformation programme. This is a transitional role.","Department for Work and Pensions","Department for Work and Pensions","Transformation","020 7449 7000","sip@dwp.gsi.gov.uk","DWP135","0","1","130000","134999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/DWP185","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person526"
"DWP156","Naomi Mallick","SCS2","Director, Professional Services Group, DWP/ Department of Health Legal Services","To provide a legal service to the Department of Health in the areas of commercial law, employment law and litigation.","Department for Work and Pensions","Department for Work and Pensions","Professional Services","020 7712 2540","legal@dwp.gsi.gov.uk","DWP137","0","0.83","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/DWP156","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person482"
"DWP100","N/D","SCS1","Head of Commercial Strategy and Business Management","Responsible for DWP commercial strategy and the business management of the DWP Commercial Directorate. Leadership of teams providing commercial strategy, policy, best practice and e-solutions covering all DWP commercial activity, sustainability and climate change strategies. Also management of teams that plan and manage the DWP Commercial Directorate, including work prioritisation, resource management and people development. Key objectives are reducing procurement costs, lean processes, maximising commercial assurance and value for money for the taxpayer and achievement of DWP sustainability, climate change and carbon reduction targets.","Department for Work and Pensions","Department for Work and Pensions","Finance and Commercial","020 7449 5782","finance@dwp.gsi.gov.uk","DWP108","4544463","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/DWP100","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person427"
"DWP136","N/D","SCS1","Deputy Director, Housing Benefit, Benefit Procedures and Statutory Payments Division","Provision of legal services, advice drafting and litigation, to the DWP in relation to housing benefit, council tax benefit, social fund, benefit procedures, information law, statutory payments and child poverty.","Department for Work and Pensions","Department for Work and Pensions","Professional Services","020 7712 2540","legal@dwp.gsi.gov.uk","DWP156","N/D","0.69","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/DWP136","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person472"
"DWP188","N/D","SCS1","Head of Housing Policy Division","Responsible for providing policy advice to Ministers on Housing Benefit, Council Tax Benefit and Support for Mortgage Interest, and the housing element of Universal Credit and Pension Credit.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 5517","wwg@dwp.gsi.gov.uk","DWP169","1721929","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/DWP188","/data/dwp/2011-09-30/government-staff-and-salary-data-SCS-and-JUNIOR-template-October-2011-v10.xls","person495"
