"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"12209","Catherine Nettleton","SCS2","HMA Caracas","Representing British interests in Venezuela","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/12209","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person47"
"13302","Andrew Lebrecht","SCS3","Deputy Permanent Representative to the EU","Representing British interests at the EU","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/13302","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person68"
"13317","Paul Johnston","SCS2","HMA Stockholm","Representing British interests in Sweden","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/13317","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person84"
"11301","Michael Aron","SCS2","HMA Baghdad","Representing British interests in Iraq","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/11301","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person19"
"11402","Denis Keefe","SCS2","DHM Moscow","Representing British interests in Moscow","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Eastern Europe and Central Asia Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/11402","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person35"
"13300","Simon Manley","SCS2","Director Europe","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","20578070","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/13300","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person66"
"18000","Nicholas Baird","SCS3","Chief Executive UKTI","Leading UKTI support to British companies in export markets and to foreign investors","Foreign and Commonwealth Office","Foreign and Commonwealth Office","UK Trade & Investment","0207 215 8000","enquiries@bis.gsi.gov.uk","10000","7534723","1","130000","134999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/18000","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person115"
"12201","Nigel Sheinwald","SCS4","HMA Washington","Representing British interests in USA","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1","175000","179999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/12201","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person39"
"17000","David Clary","SCS3","Chief Scientific Adviser","Providing senior policy advice on scientific matters","Foreign and Commonwealth Office","Foreign and Commonwealth Office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","0.4","120000","124999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/17000","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person114"
"12000","Robert Hannigan","SCS3","Director General Defence & Intelligence","Providing senior policy advice at Board level","Foreign and Commonwealth Office","Foreign and Commonwealth Office","DG Defence & Intelligence","0207 008 1500","dp-foi.img@fco.gov.uk","10000","2624652","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/public-body/foreign-and-commonwealth-office/post/12000","/data/fco/2011-09-30/300911-fco-organogram-ver1.xls","person37"
