"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"50005855","N/D","SCS1","Head of Examinations and Assessment","Responsibility for the overall management of the Business Unit: Their vision is to be the market leader in translating recruitment assessment, selection and related quality assurance theory into practice within the UK Police Service.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50003617","1600905","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005855","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person21"
"50003617","N/D","SCS1","Service Director (Learning&Leadership)","The Learning Programmes and Leadership unit has responsibility for developing and improving leadership within the police service. They also support policing improvements by providing innovative, timely and relevant learning solutions to assist in reducing crime, maintaining order, bringing criminals to justice, protecting and reassuring the public. Delivering a suite of high quality open leadership development programmes at all levels to meet the needs of policing nationally and developing strategic partnerships for international training, learning & development.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50035468","407337","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50003617","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person3"
"50035468","Paul Minton","SCS2","Director of PPP and People & Development / Deputy CEO","The People & Development directorate looks after learning, leadership, strategy and organisational development within forces and is responsibile for developing and implementing a People Strategy for Policing in England and Wales which provides a framework to support forces to design and manage flexible, effective and productive workforces that meet local and national policing needs. The unit is also responsibility for developing and improving leadership within the police service. Paul's area of responsibilty also covers the Policing Policy & Practice (PPP) Directorate which comprises of major business change programmes, such as Schengen, and three service areas.","Home Office","National Policing Improvement Agency","PPP","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","390117","1","145000","149999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50035468","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person38"
"50028822","N/D","SCS1","Head of Practice Improvement","This unit supports all police forces across the UK through the provision of doctrine, advice and good practice, assisting forces in their implementation of products and services, together with programme and project management advice if required.","Home Office","National Policing Improvement Agency","PPP","0800 496 3322","enquiries@npia.pnn.police.uk","50034985","1144658","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50028822","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person32"
"50030144","N/D","SCS1","Head of Sec & Policing Portfolio Unit","This unit works at the centre of the NPIA to ensure that the Agency fulfils many of its corporate and statutory functions. This includes: providing private office support to the CEO and Chairman; managing corporate governance and all NPIA Parliamentary business; co-ordinating the NPIA's response tonewpolicing policy, legislation and the reducing bureaucracy agenda;liaision withHome Office andMinisters' Private Offices; leading on business planning, performance and risk, andthe policing portfolio.","Home Office","National Policing Improvement Agency","CEO Directorate","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","989486","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50030144","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person36"
"50005951","Nicholas Gargan","SCS2","CEO","The CEO directorate comprises Corporate and Public Affairs and Strategy divisions. The Corporate and Public Affairs division is responsible for the provision of executive support to the Chief Executive, Chairman, Directors and Board members. They are also responsibile for Marketing & Communications, Government liaison, Policy, EDHR, legal services and Private Office.","Home Office","National Policing Improvement Agency","CEO Directorate","0800 496 3322","enquiries@npia.pnn.police.uk","XX","1068430","1","145000","149999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005951","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person22"
"50028982","N/D","SCS1","Head of Strategy Unit","The Strategy Unit is part of the Strategy Group. They were set up in autumn 2009 to strengthen the NPIA's capability to deliver a cross-Agency response to the major challenges facing police improvement. They lead major projects ourselves and act as an internal strategic consultancy. They work with police forces and NPIA teams in providing strategic advice on policies and projects.","Home Office","National Policing Improvement Agency","CEO Directorate","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","399082","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50028982","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person33"
"50005013","N/D","SCS1","Head of Specialist Operational Support","Specialist Operational Support comprises of four units; Crime Operational Support, Serious Crime Analysis Section (SCAS), Uniform Operational Support and the Specialist Operations Centre. The unit delivers its service's to all UK forces, utilising teams of skilled specialist staff experienced in critical incidents, operational issues and serious crime investigations. The unit also has strong links with NPIA Professional Practice and Specialist Training to collect and disseminate good practice.","Home Office","National Policing Improvement Agency","Operations","0800 496 3322","enquiries@npia.pnn.police.uk","50004834","2201632","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005013","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person14"
"50027578","N/D","SCS1","Head of Directorate Governance Unit","The unit supports the Chief People Officer and Service Driectors in the delivery of the People Strategy involving close liaison with Heads on Unit and Project leads across the directorate and the Agency. They have a key role to play in ensuring that robust governance exists for each element of the Peopl Strategy, and making sure that deliverables are achieved on time.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50035468","171251","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50027578","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person29"
"50029515","N/D","SCS1","Head of Property Services","This unit is structured into North and South regions and is responsible for facilities management, colleague and visitor support services, estate utilisation and business development. The Head of unit is responsinle for a capital programme of 32m and a budget of 22m across the 11 sites.","Home Office","National Policing Improvement Agency","Resources","0800 496 3322","enquiries@npia.pnn.police.uk","50004782","840299","1","N/D","N/D","","Property and asset management","","","http://reference.data.gov.uk/id/public-body/npia/post/50029515","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person34"
"50028714","N/D","SCS1","ACC ISIS","The Information Systems Improvement Strategy (ISIS) is a reform programme for the police service that will use IT as an enabler for business change. This will release savings and deliver operational improvements across policing and into the wider criminal justice system.","Home Office","National Policing Improvement Agency","ICTS","0800 496 3322","enquiries@npia.pnn.police.uk","50019510","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50028714","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person31"
"50034985","N/D","SCS1","Service Director","The directorate comprises of major business change programmes, such as Schengen, and three service areas.","Home Office","National Policing Improvement Agency","PPP","0800 496 3322","enquiries@npia.pnn.police.uk","50035468","3193538","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50034985","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person37"
"50004782","David Horne","SCS2","Director of Resources","The Director of Resources is responsible for the internal business services for the NPIA to support the delivery of the organisation's objectives, including the procurement of key contracts for the wider police service. The Directorate manages and develops the NPIA national estate, its staff of over 2000, its capital and resource budgets and the procurement and commercial management of key national policing contracts.The Directorate also drives the delivery of savings within the Agency. The Directorate also maintains the organisation's corporate information system.","Home Office","National Policing Improvement Agency","Resources","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","400478","1","125000","129999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50004782","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person11"
"50005095","N/D","SCS1","Head of TPMU","TPMU provides and supports a range of IT-enabled projects and programmes that assist policing partners in managing their core business processes. All services are provided in accordance with ISO9000 approved processes and procedures that are fully conformant with the IT Infrastructure Library (ITIL). All of its Programmes, Products and Services are managed in accordance with the NPIA's Portfolio Management disciplines.","Home Office","National Policing Improvement Agency","Operations","0800 496 3322","enquiries@npia.pnn.police.uk","50004834","2718068","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005095","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person15"
"50004834","Tom McArthur","SCS2","Director of Operations","This unit manages the Police National Computer (PNC) and a number of other key national police applications. The unit is responsible for the ongoing management of a range of IT applications delivered under the National Strategy for Police Information Systems (NSPIS).","Home Office","National Policing Improvement Agency","Operations","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","59387","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50004834","/data/npia/2011-09-30/Copy-of-government-staff-and-salary-data-FINAL-v3.0---October-2011.xls","person12"
