"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"24126","Not disclosed","SCS2","Director of Audit","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","54294","157385","1","105000","109999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/24126","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person9"
"54084","Eugene Sullivan","SCS4","Chief Executive","Chief Executive/Chairman","Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","0844 798 3131","public-enquiries@audit-commission.gov.uk","XX","0","1","175000","179999","","Planning","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/54084","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person13"
"42711","Not disclosed","SCS2","Director of Analysis","PARCH","Department for Communities and Local Government","Audit Commission","Health, Communications, and Policy, Analysis and Research","0844 798 3131","public-enquiries@audit-commission.gov.uk","71273","370164","1","95000","99999","","Statisticians","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/42711","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person22"
"54294","Karen McConnell","SCS2","Senior Director of Audit","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","2084004","1","140000","144999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/54294","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person12"
"88837","Michael Hughes","SCS2","Director of Research","PARCH","Department for Communities and Local Government","Audit Commission","Health, Communications, and Policy, Analysis and Research","0844 798 3131","public-enquiries@audit-commission.gov.uk","71273","363637","1","95000","99999","","Social Research","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/88837","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person21"
"87808","'Eliminated'","SCS2","Director of Advisory Services","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","77775","0","1","140000","144999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/87808","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person5"
"33732","Not disclosed","SCS2","Director of Audit","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","54294","4782854","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/33732","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person8"
"71273","Andy McKeon","SCS3","Managing Director Health, Communications, and Policy, Analysis and Research","Health, Communications, and Policy, Analysis and Research","Department for Communities and Local Government","Audit Commission","Health, Communications, and Policy, Analysis and Research","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","937318","0.8","140000","144999","","Policy","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/71273","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person18"
"70628","Chris Westwood","SCS2","Director Professional Practice","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","54294","3814550","1","125000","129999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/70628","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person6"
"77775","'Eliminated'","SCS3","Managing Director Audit Practice","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","0","1","175000","179999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/77775","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person4"
"21737","Martin Evans","SCS3","Managing Director Audit Policy","Audit Policy & Practice","Department for Communities and Local Government","Audit Commission","Audit Policy & Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","335525","0.8","130000","134999","","Policy","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/21737","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","person2"
