"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"58442","'Eliminated'","SCS2","Director Housing, Sustainability and Economic Development","Local Government, Housing & Community Safety","Department for Communities and Local Government","Audit Commission","Local Government, Housing & Community Safety","0844 798 3131","public-enquiries@audit-commission.gov.uk","32914","342174","1","145000","149999","","Policy","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/58442","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person20"
"33732","Not disclosed","SCS2","Director of Audit","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","77775","5452767.6","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/33732","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person8"
"43346","Tracey Dennison","SCS3","Managing Director HR","Human Resources","Department for Communities and Local Government","Audit Commission","Human Resources","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","1361183.74","1","125000","129999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/43346","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person19"
"93110","Not disclosed","SCS2","Director Audit Policy & Regulation","Audit Policy & Practice","Department for Communities and Local Government","Audit Commission","Audit Policy & Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","21737","1630277.59","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/93110","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person3"
"42711","Not disclosed","SCS2","Director of Analysis","PARCH","Department for Communities and Local Government","Audit Commission","Health, Communications, and Policy, Analysis and Research","0844 798 3131","public-enquiries@audit-commission.gov.uk","71273","370164.49","1","95000","99999","","Statisticians","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/42711","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person24"
"74970","Not disclosed","SCS2","Director of Policy","PARCH","Department for Communities and Local Government","Audit Commission","Health, Communications, and Policy, Analysis and Research","0844 798 3131","public-enquiries@audit-commission.gov.uk","71273","561730.5","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/74970","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person21"
"13693","Not disclosed","SCS2","Director of Audit","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","77775","7432417.49","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/13693","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person7"
"24126","Not disclosed","SCS2","Director of Audit","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","77775","0","1","105000","109999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/24126","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person9"
"71273","Andy McKeon","SCS3","Managing Director Health, Communications, and Policy, Analysis and Research","Health, Communications, and Policy, Analysis and Research","Department for Communities and Local Government","Audit Commission","Health, Communications, and Policy, Analysis and Research","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","1475251","1","175000","179999","","Policy","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/71273","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person18"
"99396","Not disclosed","SCS2","Director of Audit","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","77775","9314171.95","1","100000","104999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/99396","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person10"
"32914","'Eliminated'","SCS3","Managing Director Policy, Research and Studies, and Local Government, Hosuing and Community Safety","Policy Research & Studies","Department for Communities and Local Government","Audit Commission","Policy Research & Studies","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","0","1","175000","179999","","Policy","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/32914","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person22"
"36358","Jeremy Boss","SCS2","CIO & Director of BIS","Corporate Services","Department for Communities and Local Government","Audit Commission","Corporate Services","0844 798 3131","public-enquiries@audit-commission.gov.uk","54084","2975797","1","135000","139999","","Information Technology","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/36358","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person16"
"87808","Mark Fletcher","SCS2","Director of Advisory Services","Audit Practice","Department for Communities and Local Government","Audit Commission","Audit Practice","0844 798 3131","public-enquiries@audit-commission.gov.uk","77775","2231868.21","1","140000","144999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/audit-commission/post/87808","/data/audit-commission/2011-09-30/300911-Audit-Commission-Organogram-ver-3.xls","person5"
