"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"7547856","Dr Gillian Leng","SCS2","Deputy Chief Exec & Evidence and Practice Director","The Deputy Chief Executive and Evidence and Practice Director, is responsible for leading the management of NICE in the absence of the Chief Executive, and has overall responsibility for the Evidence and Practice Directorate. This directorate provides a range of services including NHS Evidence, the National Prescribing Centre and implementation support for NICE guidance.","Department of Health","National Institute for Health and Care Excellence","Evidence and Practice","0845 003 7780","nice@nice.org.uk","7587174","391021","1","170000","174999","","Medicine","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/7547856","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person3"
"7550905","","SCS1","NICE International Director","The NICE International Director is responsible for providing advice to governments and other organisations outside the UK on strengthening their healthcare decision-making processes and methods. All NICE International activities are funded by client countries or international aid agencies.","Department of Health","National Institute for Health and Care Excellence","NICE International","0845 003 7780","nice@nice.org.uk","7587174","296732","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/7550905","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person12"
"2553540","","SCS1","Implementation Programme Director","The Implementation Programme Director is responsible for providing support key audiences and organisations, within and beyond the NHS, to maximise uptake of all types of evidence-based advice issued by NICE. The Programme works with national agencies to develop a supportive environment for implementation, provides practical support (e.g. costing and commissioning tools, audit and e-learning, local field visits), and evaluates the uptake and impact of guidance and implementation support activities.","Department of Health","National Institute for Health and Care Excellence","Implementation Programme","0845 003 7780","nice@nice.org.uk","7547856","1991214","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/2553540","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person15"
"9234903","","SCS1","Evidence Resources Programme Director","The Evidence Resources Programme Director is responsible for the development and management of the specialist resources which are accessed through the NHS Evidence service.","Department of Health","National Institute for Health and Care Excellence","Specialist Resources","","","7547856","285952","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/9234903","",""
"7378615","Professor Carole Longson","SCS2","Centre for Health Technology Evaluation Director","The Centre for Health Technology Evaluation Director is responsible for leading the development of national guidance to the NHS on the use of new and existing medicines, treatments, medical technologies, diagnostics and procedures.","Department of Health","National Institute for Health and Care Excellence","Centre for Health Technology Evaluation","0845 003 7780","nice@nice.org.uk","7587174","187357","1","125000","129999","","science and engineering","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/7378615","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person6"
"7456276","Ms. Jane Gizbert","SCS2","Communications Director","The Communications Director is responsible for ensuring that all those with an interest in the work of NICE understand its role and responsibilities and for contributing to the core work of producing guidance through the editing, distribution and promotion processes. The Communications Director is responsible for media relations; external communications, including NICE website, events and exhibitions, public affairs and stakeholder relations; enquiry handling; internal communications; and editorial and publishing.","Department of Health","National Institute for Health and Care Excellence","Communications","0845 003 7780","nice@nice.org.uk","7587174","2105535","1","105000","109999","","Communications","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/7456276","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person9"
"7552689","Professor Michael Kelly","SCS2","Centre for Public Health Excellence Director","The Centre for Public Health Excellence Director is responsible for leading the development of guidance on public health topics for those working in the NHS, local authorities and the wider public, private and voluntary sectors.","Department of Health","National Institute for Health and Care Excellence","Centre for Public Health Excellence","0845 003 7780","nice@nice.org.uk","7587174","1476862","1","105000","109999","","science and engineering","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/7552689","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person8"
"5772184","","SCS1","Engagement & Management Programme Director","The Engagement and Management Programme Director is responsible for ensuring that people are aware of the NHS Evidence service through external communications work, and that user needs are evaluated and inform the development of the service. The Engagement and Management Programme Director is also responsible for contract management and procurement for the NHS Evidence Service.","Department of Health","National Institute for Health and Care Excellence","Engagement & Management","0845 003 7780","nice@nice.org.uk","7547856","914949","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/5772184","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person10"
"7587161","Mr. Ben Bennett","SCS2","Business Planning and Resources Director","The Business Planning and Resources Director is responsible for finance, business planning,human resources, estates, corporate governance and IT services for NICE.","Department of Health","National Institute for Health and Care Excellence","Business Planning and Resources","0845 003 7780","nice@nice.org.uk","7587174","1303543","1","115000","119999","","Finance","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/7587161","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person7"
"7621394","","SCS1","Devices and Diagnostic Systems Programme Director","The Devices and Diagnostic Systems Programme Director is responsible for leading the development of guidance on the use of new or existing medical technologies, interventional procedures and diagnostics in the NHS.","Department of Health","National Institute for Health and Care Excellence","Devices and Diagnostic Systems","0845 003 7780","nice@nice.org.uk","7378615","1732240","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/national-institute-for-health-and-clinical-excelle/post/7621394","/data/nice/2011-03-31/government-staff-and-salary-data-blank-template---March-2011.xls","person13"
