"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"1SIIG16","N/D","SCS1","Head of MAC Secretariat","'The MAC secretariat supports the MAC in providing independent and evidence-based advice to the Government on matters relating to migration, including on migration impacts, labour market shortages and limits on tiers 1 and 2 of the Points Based System'","Home Office","Home Office","MAC Secretariat","213 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","2SIIG06","500000","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/ho/post/1SIIG16","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person175"
"2OSCT03","N/D","SCS2","Director Prevent","'Information withheld on security grounds'","Home Office","Home Office","Prevent","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","3OSCT01","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/ho/post/2OSCT03","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person143"
"2HOS03","'Eliminated'","SCS2","Director for Social Science and Chief Economist","'The Chief Economist provides impartial, high-quality economic advice to Ministers and senior officials across the full range of Home Office policy areas. Working in the Strategic Centre of the Home Office, he is directly supported by a team of economists and operational researchers (the Economics and Resource Analysis group, or ERA). As Director for Social Science he is responsible for ensuring that the analysis undertaken by Home Office economists, operational reasearchers and social researchers, many of whom are embedded in policy areas, is conducted to the highest professional standards and used appropriately.'","Home Office","Home Office","Home Office Science Directors","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","2HOS01","0","1","0","0","","Economics","","","http://reference.data.gov.uk/id/department/ho/post/2HOS03","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person147"
"1HR06","'Eliminated'","SCS1","'Head of HR Operations, Health, Safety and Wellbeing'","'Responsible for strategic HR Business Partnering, Resourcing & Redeployment, Health and Safety and Wellbeing for Home Office HQ.'","Home Office","Home Office","HR Operations","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","2HR02","0","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/department/ho/post/1HR06","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person114"
"1HR03","Joe Dugdale","SCS2","'Head of HR Policy, Relations and Reward'","[u""'Responsible for strategic direction of the people strategies for UKBA and Border Force - including supporting the transformation of both organisations - and for leadership of key Home Office wide deliverables, as well as for developing and implementing the Home Office people strategy.'"", u""Responsible for three key deliverables: 1. Delivering up to date HR policies and associated guidance across the Home Office and its agencies. Management of the consultation processes with various stakeholder groups including the trade unions.2. Leading the staff pay remit for Home Office HQ and the UKBA as well as providing assistance, governance and authorisation for the pay remits of other HO agencies and NDPBs. Also responsible for reward and departmentally set expenses. 3. Responsible for the Employee Relations strategy including management of departmental facility arrangements with recognised trade unions. Offering advice and governance on consultation and negotiation arrangements industrial relations.'""]","Home Office","Home Office","Corporate HR","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","3HR01","0","1","130000","134999","","Human Resources","","","http://reference.data.gov.uk/id/department/ho/post/1HR03","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person126"
"1HR03","'Eliminated'","SCS1","'Head of HR Policy, Relations and Reward'","[u""'Responsible for strategic direction of the people strategies for UKBA and Border Force - including supporting the transformation of both organisations - and for leadership of key Home Office wide deliverables, as well as for developing and implementing the Home Office people strategy.'"", u""Responsible for three key deliverables: 1. Delivering up to date HR policies and associated guidance across the Home Office and its agencies. Management of the consultation processes with various stakeholder groups including the trade unions.2. Leading the staff pay remit for Home Office HQ and the UKBA as well as providing assistance, governance and authorisation for the pay remits of other HO agencies and NDPBs. Also responsible for reward and departmentally set expenses. 3. Responsible for the Employee Relations strategy including management of departmental facility arrangements with recognised trade unions. Offering advice and governance on consultation and negotiation arrangements industrial relations.'""]","Home Office","Home Office","Corporate HR","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","3HR01","0","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/department/ho/post/1HR03","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person118"
"2SIIG06","Phil Duffy","SCS2","Director of Immigration and Border Policy Directorate","'Provide effective policy advice to support the governments objective of reducing net migration; Provide a strategic policy framework to protect the UK from illegal immigration, crime and terrorism, through effective end-to end border controls; Provide an effective set of policies that protect the public by removing illegal immigrants, deporting foreign national criminals and denying the privileges of British nationality to those who harm the UK; Support an effective asylum system, through effective policies, both in the UK and in Europe; Ensure we have a fit for purpose legal framework, and manage litigation effectively'","Home Office","Home Office","Immigration & Border Policy Directorate","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","3SIIG01","500000","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/ho/post/2SIIG06","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person167"
"1FC25","N/D","SCS1","Commercial Director  Policing","The Commercial Director for Policing facilitates value for money initiatives and programmes across the Police service and supports the Police in delivering a collaborative and joined up procurement approach for non-IT goods and services.","Home Office","Home Office","Commercial - Policing","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","2FC01","720000","1","0","0","","Procurement","","","http://reference.data.gov.uk/id/department/ho/post/1FC25","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person90"
"1CPG04","'Eliminated'","SCS1","Head of Policing Powers and Protection Unit","'Responsible for the policing powers policy and sponsorship of Home Office Non-Departmental Public Bodies, the National Policing Improvement Agency and Independent Police Complaints Commission.'","Home Office","Home Office","Policing Powers and Protection","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","3CPG01","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/ho/post/1CPG04","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person63"
"2FC07","Jennie Cronin","SCS2","Director, Police ICT Company Directorate","To deliver ICT procurement, implementation and management services to police forces and other law enforcement agencies in support of policing outcomes and support the development of the Police ICT Company Ltd.","Home Office","Home Office","Police ICT Company Programme","0207 035 4848 or Minicom 0207 035 4742","public.enquiries@homeoffice.gsi.gov.uk","3FC01","0","1","90000","94999","","Information Technology","","","http://reference.data.gov.uk/id/department/ho/post/2FC07","/data/homeoffice/2012-09-30/300912-Home-Office-Organogram-Data.xls","person109"
